s_date,time,receipt_no,member_code,member_type,product_code,unit,quan,price,netextvat,nettotal,r_vatamt,unitcost,totalcost
06 01 2020,11:03:01,53824,,,8.86E+12,KG,1,139,129.91,139,9.09,117,117
06 01 2020,11:03:12,53824,,,8.86E+12,PK,1,140,140,140,0,92,92
06 01 2020,11:03:27,53824,,,8.86E+12,PK,1,140,140,140,0,104,104
06 01 2020,11:09:29,53825,,,8.86E+12,KG,2,140,280,280,0,106,212
06 01 2020,11:27:29,53826,,,2.99E+12,PK,10,90,900,900,0,72.9,729
06 01 2020,11:28:42,53827,10518,4,2.99E+12,PK,10,90,900,900,0,72.9,729
06 01 2020,11:28:48,53827,10518,4,2.99E+12,PK,20,81,1620,1620,0,72.9,1458
06 01 2020,11:28:55,53827,10518,4,2.99E+12,PK,20,75,1500,1500,0,72.9,1458
06 01 2020,11:29:39,53827,10518,4,2.99E+12,PK,20,66,1320,1320,0,72.9,1458
06 01 2020,11:31:54,53828,10548,2,2.99E+12,PK,50,90,4500,4500,0,72.9,3645
06 01 2020,11:32:05,53828,10548,2,2.99E+12,PK,40,72,2880,2880,0,72.9,2916
06 01 2020,11:32:11,53828,10548,2,2.99E+12,PK,60,69,4140,4140,0,72.9,4374
06 01 2020,11:33:27,53829,10607,4,2.99E+12,PK,30,72,2160,2160,0,72.9,2187
06 01 2020,11:33:34,53829,10607,4,2.99E+12,PK,40,69,2760,2760,0,72.9,2916
06 01 2020,11:34:34,53829,10607,4,2.99E+12,PK,10,63,630,630,0,72.9,729
06 01 2020,11:37:25,53830,,,8.86E+12,PK,1,108,108,108,0,79.6857,79.69
06 01 2020,11:37:45,53830,,,8.86E+12,KG,2,140,280,280,0,106,212
06 01 2020,11:57:33,53831,,,8.86E+12,PK,1,52,52,52,0,28.8,28.8
06 01 2020,11:57:46,53831,,,8.86E+12,PK,1,140,140,140,0,95.3408,95.34
06 01 2020,11:57:53,53831,,,8.86E+12,PK,1,28,28,28,0,15.0611,15.06
06 01 2020,11:58:16,53831,,,8.86E+12,PK,3,150,450,450,0,106,318
06 01 2020,12:01:02,53832,11491,2,8.86E+12,PK,1,78,78,78,0,60.5655,60.57
06 01 2020,12:01:08,53832,11491,2,8.86E+12,PK,1,135,135,135,0,98,98
06 01 2020,12:01:11,53832,11491,2,8.86E+12,PK,1,135,135,135,0,95.1039,95.1
06 01 2020,12:02:52,53833,10505,2,8.86E+12,PK,25,100,2500,2500,0,92,2300
06 01 2020,12:45:04,53834,,,8.86E+12,PK,1,108,108,108,0,79.6857,79.69
06 01 2020,12:52:28,53835,,,8.86E+12,PK,1,130,130,130,0,92,92
06 01 2020,12:52:23,53835,,,8.86E+12,KG,1,140,140,140,0,106,106
06 01 2020,12:59:45,53836,10511,4,8.86E+12,PK,2,415,830,830,0,381,762
06 01 2020,13:13:56,53837,,,8.86E+12,PK,1,135,135,135,0,98,98
06 01 2020,13:24:33,53838,,,8.85E+12,PK,1,27,25.23,27,1.77,22.3629,22.36
06 01 2020,13:24:45,53838,,,8.85E+12,PK,1,135,126.17,135,8.83,91.8925,91.89
06 01 2020,13:43:44,53839,,,8.86E+12,PK,1,135,135,135,0,98,98
06 01 2020,13:43:51,53839,,,8.86E+12,PK,1,125,116.82,125,8.18,116.6394,116.64
06 01 2020,13:47:02,53840,,,8.86E+12,PK,1,445,445,445,0,381.4257,381.43
06 01 2020,14:00:39,53841,10565,2,8.86E+12,PK,15,148,2220,2220,0,106,1590
06 01 2020,14:00:53,53841,10565,2,3.01E+12,KG,5,145,725,725,0,108.8868,544.43
06 01 2020,14:01:03,53841,10565,2,8.86E+12,PK,3,130,390,390,0,92,276
06 01 2020,14:19:46,53842,,,8.86E+12,PK,2,108,216,216,0,79.6857,159.37
06 01 2020,14:23:07,53843,10597,2,8.86E+12,PK,8,148,1184,1184,0,109,872
06 01 2020,14:27:38,53844,10593,2,1.83E+12,PK,5.26,92,483.5,483.5,0,82.4463,433.34
06 01 2020,14:27:52,53844,10593,2,8.86E+12,PK,4.12,68,280.25,280.25,0,55,226.6
06 01 2020,14:34:54,53845,,,8.86E+12,PK,2,135,270,270,0,98,196
06 01 2020,14:34:57,53845,,,8.86E+12,PK,1,140,140,140,0,104,104
06 01 2020,14:35:06,53845,,,8.86E+12,KG,2,140,280,280,0,106,212
06 01 2020,15:00:04,53846,,,2.99E+12,PK,20,72,1440,1440,0,72.9,1458
06 01 2020,15:28:30,53847,,,8.86E+12,PK,1,52,52,52,0,28.8,28.8
06 01 2020,15:51:47,53848,,,8.86E+12,PK,1,150,150,150,0,109,109
06 01 2020,15:53:40,53849,10603,4,2.99E+12,PK,50,90,4500,4500,0,72.9,3645
06 01 2020,15:53:50,53849,10603,4,2.99E+12,PK,50,81,4050,4050,0,72.9,3645
06 01 2020,15:55:03,53849,10603,4,2.99E+12,PK,150,72,10800,10800,0,72.9,10935
06 01 2020,15:55:48,53849,10603,4,2.99E+12,PK,300,69,20700,20700,0,72.9,21870
06 01 2020,15:57:06,53849,10603,4,2.99E+12,PK,100,63,6300,6300,0,72.9,7290
06 01 2020,16:01:10,53850,,,2.99E+12,PK,50,96,4800,4800,0,72.9,3645
06 01 2020,16:11:29,53851,,,8.85E+12,PK,1,27,25.23,27,1.77,22.3629,22.36
06 01 2020,16:11:42,53851,,,8.85E+12,PK,1,35,32.71,35,2.29,27.194,27.19
06 01 2020,16:13:09,53852,,,8.86E+12,PK,1,90,90,90,0,80.4207,80.42
06 01 2020,16:15:18,53852,,,8.86E+12,PK,1,125,116.82,125,8.18,116.6394,116.64
06 01 2020,16:15:51,53852,,,1.71E+12,PK,1,85,79.44,85,5.56,51.8469,51.85
06 01 2020,16:43:40,53853,,,8.86E+12,PK,1,85,85,85,0,65.5788,65.58
06 01 2020,16:47:50,53854,,,8.85E+12,PK,1,80,74.77,80,5.23,53.138,53.14
06 01 2020,16:48:08,53854,,,8.85E+12,PK,1,100,93.45,100,6.55,83.458,83.46
06 01 2020,16:58:32,53855,,,8.86E+12,PK,1,135,135,135,0,95.1039,95.1
06 01 2020,17:16:39,53856,,,8.86E+12,PK,200,15,3000,3000,0,12.1273,2425.46
06 01 2020,17:08:43,53856,,,8.86E+12,ก้อน,100,3.5,350,350,0,1.8321,183.21
06 01 2020,17:16:31,53856,,,8.86E+12,PK,15,66,990,990,0,60.6312,909.47
06 01 2020,17:13:03,53856,,,8.86E+12,KG,30,50,1500,1500,0,45.1867,1355.6
06 01 2020,17:13:32,53856,,,8.86E+12,PK,10,66,660,660,0,60.5655,605.66
06 01 2020,17:09:28,53856,,,8.86E+12,PK,20,70,1400,1400,0,65.5825,1311.65
06 01 2020,17:19:08,53857,,,8.86E+12,PK,10,15,150,150,0,12.1273,121.27
06 01 2020,17:17:40,53857,,,8.86E+12,PK,10,68,680,680,0,60.6312,606.31
06 01 2020,17:18:37,53857,,,8.86E+12,PK,10,72,720,720,0,66.7949,667.95
06 01 2020,17:20:07,53858,,,8.86E+12,PK,2,78,156,156,0,60.5655,121.13
06 01 2020,17:20:44,53859,,,8.86E+12,PK,1,78,78,78,0,60.5655,60.57
06 01 2020,17:20:50,53859,,,8.86E+12,PK,1,135,135,135,0,98,98
06 01 2020,17:22:19,53860,,,8.86E+12,PK,1,78,78,78,0,60.5655,60.57
06 01 2020,17:22:24,53860,,,8.86E+12,PK,1,135,135,135,0,98,98
06 01 2020,17:22:33,53860,,,8.86E+12,PK,1,108,108,108,0,79.6857,79.69
06 01 2020,17:23:32,53861,,,8.86E+12,PK,1,140,140,140,0,95.3408,95.34
06 01 2020,17:42:12,53862,,,8.86E+12,PK,1,108,108,108,0,79.6857,79.69
07 01 2020,08:04:14,53863,,,8.86E+12,PK,1,150,150,150,0,109,109
07 01 2020,08:04:20,53863,,,8.86E+12,PK,1,140,140,140,0,92,92
07 01 2020,08:05:43,53863,,,8.85E+12,PK,1,165,154.21,165,10.79,113.6445,113.64
07 01 2020,08:07:41,53863,,,8.86E+12,KG,1.51,168,237.15,253.75,16.6,126.0844,190.39
07 01 2020,08:14:18,53864,,,8.85E+12,PK,1,135,126.17,135,8.83,91.8925,91.89
07 01 2020,09:22:36,53865,,,8.86E+12,PK,12,140,1680,1680,0,104,1248
07 01 2020,09:23:36,53866,10520,2,8.86E+12,PK,2,445,890,890,0,381.2129,762.43
07 01 2020,09:37:02,53867,,,8.86E+12,PK,3,66,198,198,0,60.4612,181.38
07 01 2020,09:37:57,53868,10581,2,8.86E+12,PK,15,45,675,675,0,30,450
07 01 2020,09:38:05,53868,10581,2,8.86E+12,PK,2,135,270,270,0,98,196
07 01 2020,09:39:26,53869,10583,2,8.86E+12,PK,7.3,68,496.5,496.5,0,55,401.5
07 01 2020,09:40:16,53870,10589,2,8.86E+12,PK,10,48,480,480,0,30,300
07 01 2020,09:40:30,53870,10589,2,8.86E+12,PK,2,78,156,156,0,51.9314,103.86
07 01 2020,09:43:06,53871,,,8.86E+12,PK,10,25,250,250,0,15.0611,150.61
07 01 2020,09:43:49,53871,,,8.86E+12,PK,5,83,415,415,0,65.5788,327.89
07 01 2020,09:43:59,53871,,,8.86E+12,PK,1,400,400,400,0,381,381
07 01 2020,09:44:51,53872,10619,2,8.86E+12,PK,3,145,435,435,0,109,327
07 01 2020,09:44:57,53872,10619,2,8.86E+12,PK,1,135,135,135,0,98,98
07 01 2020,09:45:04,53872,10619,2,8.86E+12,PK,1,78,78,78,0,60.4612,60.46
07 01 2020,09:46:12,53873,10590,2,8.86E+12,PK,15,45,675,675,0,30,450
07 01 2020,09:46:20,53873,10590,2,8.86E+12,PK,4,83,332,332,0,65.5788,262.32
07 01 2020,09:46:26,53873,10590,2,8.86E+12,ก้อน,10,3.75,37.5,37.5,0,1.8915,18.92
07 01 2020,09:46:38,53873,10590,2,8.86E+12,PK,4,135,540,540,0,98,392
07 01 2020,09:46:48,53873,10590,2,8.86E+12,PK,3,90,270,270,0,69,207
07 01 2020,09:46:55,53873,10590,2,8.86E+12,PK,3,140,420,420,0,85.0171,255.05
07 01 2020,09:48:20,53874,10550,2,8.86E+12,KG,14.4,68,979.25,979.25,0,55,792
07 01 2020,09:48:30,53874,10550,2,8.86E+12,PK,5,25,125,125,0,14,70
07 01 2020,09:48:38,53874,10550,2,8.86E+12,PK,9.1,68,618.75,618.75,0,61,555.1
07 01 2020,09:54:36,53875,10504,2,8.86E+12,PK,5,48,240,240,0,30,150
07 01 2020,09:54:48,53875,10504,2,8.86E+12,PK,1,400,400,400,0,381,381
07 01 2020,09:54:56,53875,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
07 01 2020,09:55:09,53875,10504,2,8.86E+12,PK,4,180,672.9,720,47.1,141.1213,564.49
07 01 2020,09:55:19,53875,10504,2,8.86E+12,PK,20,140,2800,2800,0,104,2080
07 01 2020,10:00:40,53876,10616,1,8.86E+12,PK,7,120,840,840,0,90.0005,630
07 01 2020,10:05:20,53877,,,8.86E+12,PK,1,130,130,130,0,92,92
07 01 2020,10:05:25,53877,,,8.86E+12,PK,1,95,95,95,0,69,69
07 01 2020,10:05:32,53877,,,8.86E+12,KG,3,140,420,420,0,106,318
07 01 2020,10:06:50,53878,10584,2,8.86E+12,PK,9,68,612,612,0,61,549
07 01 2020,10:07:01,53878,10584,2,8.86E+12,PK,7.5,68,510,510,0,55,412.5
07 01 2020,10:07:08,53878,10584,2,8.86E+12,PK,3,140,420,420,0,85.0171,255.05
07 01 2020,10:07:13,53878,10584,2,8.86E+12,PK,1,28,28,28,0,15.0611,15.06
07 01 2020,10:08:24,53879,10505,2,8.86E+12,PK,50,100,5000,5000,0,92,4600
07 01 2020,10:08:32,53879,10505,2,8.86E+12,PK,30,45,1350,1350,0,30,900
07 01 2020,10:11:09,53880,,,8.86E+12,PK,3,70,210,210,0,42,126
07 01 2020,10:24:03,53881,,,8.86E+12,PK,1,150,150,150,0,109,109
07 01 2020,10:24:16,53881,,,8.86E+12,PK,1,98,98,98,0,95.6536,95.65
07 01 2020,10:24:33,53881,,,8.86E+12,PK,1,50,46.73,50,3.27,61.528,61.53
07 01 2020,10:24:41,53881,,,8.86E+12,PK,1,275,257.01,275,17.99,120.8306,120.83
07 01 2020,10:24:49,53881,,,8.86E+12,PK,1,102,102,102,0,79.9306,79.93
07 01 2020,10:27:09,53882,10575,2,8.85E+12,PK,1,115,107.48,115,7.52,87.0093,87.01
07 01 2020,10:27:21,53882,10575,2,8.86E+12,PK,1,126,117.76,126,8.24,96.2613,96.26
07 01 2020,10:27:30,53882,10575,2,8.86E+12,PK,11,53,583,583,0,28.5,313.5
07 01 2020,10:27:45,53882,10575,2,8.85E+12,PK,1,165,154.2,165,10.8,113.6445,113.64
07 01 2020,10:36:20,53883,10617,1,8.85E+12,PK,1,120,112.15,120,7.85,83.4585,83.46
07 01 2020,10:39:02,53884,,,8.86E+12,KG,26.6,58,1542.75,1542.75,0,39,1037.4
07 01 2020,10:39:12,53884,,,8.86E+12,PK,5,55,275,275,0,38.4675,192.34
07 01 2020,10:40:16,53885,10551,2,8.86E+12,PK,2,190,355.14,380,24.86,141.1213,282.24
07 01 2020,10:40:31,53885,10551,2,8.86E+12,PK,1.98,145,287,287,0,102,201.96
07 01 2020,10:40:37,53885,10551,2,8.85E+12,PK,1,220,205.61,220,14.39,166.028,166.03
07 01 2020,10:48:49,53886,,,8.86E+12,PK,5,70,350,350,0,42,210
07 01 2020,11:05:26,53887,,,8.86E+12,KG,1,140,140,140,0,106,106
07 01 2020,11:05:36,53887,,,8.86E+12,PK,1,155,155,155,0,109,109
07 01 2020,11:09:54,53888,,,8.86E+12,PK,2,140,280,280,0,104,208
07 01 2020,11:18:49,53889,,,8.86E+12,PK,1,50,46.73,50,3.27,61.528,61.53
07 01 2020,11:23:56,53890,10520,2,8.85E+12,PK,10,185,1728.97,1850,121.03,142.0562,1420.56
07 01 2020,11:25:29,53891,,,8.86E+12,PK,15,130,1950,1950,0,98,1470
07 01 2020,11:26:21,53892,,,8.86E+12,PK,10,70,700,700,0,42,420
07 01 2020,11:58:04,53893,,,8.86E+12,PK,1,105,105,105,0,79.9306,79.93
07 01 2020,13:10:48,53894,,,8.85E+12,PK,2,100,186.92,200,13.08,83.458,166.92
07 01 2020,13:36:37,53895,10518,4,2.99E+12,PK,20,93,1860,1860,0,72.9,1458
07 01 2020,13:36:42,53895,10518,4,2.99E+12,PK,20,84,1680,1680,0,72.9,1458
07 01 2020,13:36:47,53895,10518,4,2.99E+12,PK,20,78,1560,1560,0,72.9,1458
07 01 2020,13:36:52,53895,10518,4,2.99E+12,PK,20,75,1500,1500,0,72.9,1458
07 01 2020,13:36:57,53895,10518,4,2.99E+12,PK,20,69,1380,1380,0,72.9,1458
07 01 2020,13:39:45,53896,10614,2,2.99E+12,PK,20,93,1860,1860,0,72.9,1458
07 01 2020,13:39:52,53896,10614,2,2.99E+12,PK,40,84,3360,3360,0,72.9,2916
07 01 2020,13:39:57,53896,10614,2,2.99E+12,PK,30,78,2340,2340,0,72.9,2187
07 01 2020,13:40:34,53896,10614,2,2.99E+12,PK,10,75,750,750,0,72.9,729
07 01 2020,13:42:04,53897,10512,4,2.99E+12,PK,20,93,1860,1860,0,72.9,1458
07 01 2020,13:42:10,53897,10512,4,2.99E+12,PK,20,69,1380,1380,0,72.9,1458
07 01 2020,13:43:30,53898,10618,2,2.99E+12,PK,20,93,1860,1860,0,72.9,1458
07 01 2020,13:43:35,53898,10618,2,2.99E+12,PK,50,78,3900,3900,0,72.9,3645
07 01 2020,13:43:41,53898,10618,2,2.99E+12,PK,50,75,3750,3750,0,72.9,3645
07 01 2020,13:43:46,53898,10618,2,2.99E+12,PK,50,69,3450,3450,0,72.9,3645
07 01 2020,13:44:53,53899,,,8.86E+12,KG,1,105,98.13,105,6.87,14.4,14.4
07 01 2020,13:45:36,53900,10548,2,2.99E+12,PK,20,93,1860,1860,0,72.9,1458
07 01 2020,13:45:42,53900,10548,2,2.99E+12,PK,40,84,3360,3360,0,72.9,2916
07 01 2020,13:45:47,53900,10548,2,2.99E+12,PK,40,78,3120,3120,0,72.9,2916
07 01 2020,13:45:52,53900,10548,2,2.99E+12,PK,40,69,2760,2760,0,72.9,2916
07 01 2020,13:46:33,53901,,,8.86E+12,KG,1,140,140,140,0,106,106
07 01 2020,14:11:15,53902,,,8.85E+12,PK,1,165,154.21,165,10.79,113.6447,113.64
07 01 2020,14:11:22,53902,,,8.86E+12,KG,1,175,163.55,175,11.45,135.5145,135.51
07 01 2020,14:35:35,53903,10610,2,8.86E+12,KG,50,35,1750,1750,0,28.5,1425
07 01 2020,14:55:01,53904,,,8.86E+12,PK,1,145,135.51,145,9.49,107.48,107.48
07 01 2020,14:55:07,53904,,,8.86E+12,PK,1,140,140,140,0,85.0171,85.02
07 01 2020,14:55:20,53904,,,8.85E+12,PK,2,80,149.54,160,10.46,53.138,106.28
07 01 2020,14:56:35,53905,,,8.86E+12,PK,1,140,140,140,0,104,104
07 01 2020,14:56:43,53905,,,8.86E+12,PK,1,135,135,135,0,92,92
07 01 2020,14:58:39,53906,10603,4,2.99E+12,PK,100,93,9300,9300,0,72.9,7290
07 01 2020,14:58:45,53906,10603,4,2.99E+12,PK,50,78,3900,3900,0,72.9,3645
07 01 2020,14:58:53,53906,10603,4,2.99E+12,PK,150,75,11250,11250,0,72.9,10935
07 01 2020,14:59:00,53906,10603,4,2.99E+12,PK,100,69,6900,6900,0,72.9,7290
07 01 2020,14:59:52,53907,10601,2,2.99E+12,PK,50,75,3750,3750,0,72.9,3645
07 01 2020,15:01:37,53908,10603,4,2.99E+12,PK,50,90,4500,4500,0,72.9,3645
07 01 2020,15:02:22,53908,10603,4,2.99E+12,PK,50,63,3150,3150,0,72.9,3645
07 01 2020,15:13:54,53909,,,8.86E+12,PK,2,155,310,310,0,109,218
07 01 2020,15:14:01,53909,,,8.86E+12,PK,2,130,260,260,0,92,184
07 01 2020,15:14:07,53909,,,8.86E+12,PK,1,78,78,78,0,60.4612,60.46
07 01 2020,15:14:19,53909,,,8.85E+12,PK,1,190,177.57,190,12.43,142.0562,142.06
07 01 2020,15:15:41,53910,10580,2,8.86E+12,PK,5,48,240,240,0,30,150
07 01 2020,15:15:50,53910,10580,2,8.86E+12,PK,1,95,95,95,0,69,69
07 01 2020,15:15:55,53910,10580,2,8.86E+12,PK,1,135,135,135,0,98,98
07 01 2020,15:16:48,53910,10580,2,3.01E+12,KG,5,145,725,725,0,118.1422,590.71
07 01 2020,15:48:31,53911,10517,1,8.85E+12,PK,1,120,112.15,120,7.85,83.4585,83.46
07 01 2020,15:48:37,53911,10517,1,8.86E+12,PK,1,126,117.76,126,8.24,96.2613,96.26
07 01 2020,15:55:10,53912,,,8.86E+12,PK,3,405,1215,1215,0,381,1143
07 01 2020,15:58:17,53913,,,8.86E+12,PK,4,405,1620,1620,0,381,1524
07 01 2020,16:15:11,53914,,,8.86E+12,PK,5,48,240,240,0,30,150
07 01 2020,16:53:14,53915,,,8.86E+12,PK,10,390,3900,3900,0,381,3810
07 01 2020,16:55:17,53916,,,8.86E+12,PK,1,125,125,125,0,90.0005,90
07 01 2020,17:00:49,53917,,,8.85E+12,PK,2,190,355.14,380,24.86,142.0562,284.11
07 01 2020,17:05:14,53918,,,8.86E+12,PK,50,15,750,750,0,12.1208,606.04
07 01 2020,17:05:20,53918,,,8.86E+12,ก้อน,80,3.5,280,280,0,1.8915,151.32
07 01 2020,17:05:25,53918,,,8.86E+12,PK,10,66,660,660,0,60.4612,604.61
07 01 2020,17:06:04,53918,,,8.86E+12,PK,20,100,2000,2000,0,85.0171,1700.34
07 01 2020,17:06:11,53918,,,8.86E+12,PK,30,70,2100,2100,0,66.609,1998.27
07 01 2020,17:12:35,53919,10605,4,8.86E+12,PK,37,65,2405,2405,0,42,1554
07 01 2020,17:13:50,53920,,,8.86E+12,PK,1,135,135,135,0,92,92
07 01 2020,17:14:00,53920,,,8.86E+12,PK,1,93,93,93,0,80.4207,80.42
07 01 2020,17:28:33,53921,,,8.86E+12,PK,10,130,1300,1300,0,92,920
07 01 2020,17:45:58,53922,,,8.85E+12,PK,1,75,70.09,75,4.91,53.9089,53.91
08 01 2020,08:44:22,53923,10591,2,8.86E+12,PK,20,16,320,320,0,12.0906,241.81
08 01 2020,08:55:29,53924,10587,2,8.86E+12,KG,5,140,700,700,0,106,530
08 01 2020,08:56:32,53925,10589,2,8.86E+12,PK,10,48,480,480,0,30,300
08 01 2020,08:57:31,53926,10590,2,8.86E+12,PK,20,45,900,900,0,30,600
08 01 2020,08:57:45,53926,10590,2,8.86E+12,PK,5,135,675,675,0,98,490
08 01 2020,08:57:53,53926,10590,2,8.86E+12,PK,3,140,420,420,0,88.3478,265.04
08 01 2020,08:58:04,53926,10590,2,8.86E+12,PK,4,83,332,332,0,65.5788,262.32
08 01 2020,08:58:11,53926,10590,2,8.86E+12,PK,10,3.75,37.5,37.5,0,1.8191,18.19
08 01 2020,09:04:27,53927,10584,2,8.86E+12,PK,8.3,68,564.5,564.5,0,61,506.3
08 01 2020,09:04:34,53927,10584,2,8.86E+12,PK,3,140,420,420,0,88.3478,265.04
08 01 2020,09:04:42,53927,10584,2,8.86E+12,PK,1,28,28,28,0,14.8801,14.88
08 01 2020,09:04:49,53927,10584,2,8.86E+12,PK,1,135,135,135,0,95.056,95.06
08 01 2020,09:05:56,53928,10520,2,8.85E+12,PK,5,205,957.94,1025,67.06,166.028,830.14
08 01 2020,09:07:59,53929,10583,2,8.86E+12,PK,7.5,68,510,510,0,55,412.5
08 01 2020,09:21:10,53930,10599,2,8.85E+12,PK,2,190,355.14,380,24.86,142.0562,284.11
08 01 2020,09:21:40,53930,10599,2,8.85E+12,PK,2,165,308.41,330,21.59,113.6445,227.29
08 01 2020,09:22:18,53930,10599,2,8.85E+12,PK,1,220,205.61,220,14.39,166.028,166.03
08 01 2020,09:33:40,53931,,,8.86E+12,PK,1,98,98,98,0,95.6536,95.65
08 01 2020,09:34:19,53932,10504,2,8.86E+12,PK,5,48,240,240,0,30,150
08 01 2020,09:34:25,53932,10504,2,8.86E+12,PK,5,130,650,650,0,92,460
08 01 2020,09:34:34,53932,10504,2,8.86E+12,PK,1,400,400,400,0,381,381
08 01 2020,09:34:44,53932,10504,2,8.85E+12,PK,3,185,518.69,555,36.31,142.0562,426.17
08 01 2020,09:41:04,53933,,,8.86E+12,PK,1,140,140,140,0,104,104
08 01 2020,09:41:11,53933,,,8.86E+12,KG,1,139,129.91,139,9.09,117,117
08 01 2020,09:55:57,53934,10581,2,8.86E+12,PK,15,45,675,675,0,30,450
08 01 2020,09:56:06,53934,10581,2,8.86E+12,PK,2,135,270,270,0,98,196
08 01 2020,10:01:55,53935,10616,1,8.86E+12,PK,7,120,840,840,0,90.0006,630
08 01 2020,10:06:34,53936,10505,2,8.86E+12,PK,30,45,1350,1350,0,30,900
08 01 2020,10:14:07,53937,,,8.85E+12,PK,1,70,65.42,70,4.58,56.8336,56.83
08 01 2020,10:14:12,53937,,,8.85E+12,PK,1,80,74.77,80,5.23,53.138,53.14
08 01 2020,10:14:51,53938,,,8.86E+12,PK,1,135,135,135,0,92,92
08 01 2020,10:14:59,53938,,,8.86E+12,PK,2,105,210,210,0,79.9306,159.86
08 01 2020,10:19:56,53939,,,8.86E+12,PK,2,95,190,190,0,69,138
08 01 2020,10:40:53,53940,,,8.86E+12,PK,1,111,111,111,0,79.0571,79.06
08 01 2020,10:56:01,53941,,,8.86E+12,PK,1,98,98,98,0,95.6536,95.65
08 01 2020,10:56:31,53942,,,8.86E+12,PK,2,135,270,270,0,98,196
08 01 2020,10:56:37,53942,,,8.86E+12,PK,1,105,105,105,0,79.9306,79.93
08 01 2020,10:57:05,53943,,,8.86E+12,PK,1,445,445,445,0,381.2129,381.21
08 01 2020,11:00:04,53944,,,8.86E+12,PK,12,180,2018.69,2160,141.31,141.1213,1693.46
08 01 2020,11:06:10,53945,,,8.86E+12,PK,1,190,177.57,190,12.43,141.1213,141.12
08 01 2020,11:10:25,53946,,,1.71E+12,PK,12,100,1121.5,1200,78.5,77.57,930.84
08 01 2020,11:10:31,53946,,,8.86E+12,KG,3,100,280.37,300,19.63,74.7667,224.3
08 01 2020,11:11:28,53947,10610,2,8.86E+12,KG,30,35,1050,1050,0,28.5,855
08 01 2020,11:17:41,53948,,,8.86E+12,PK,4,75,300,300,0,51.6487,206.59
08 01 2020,11:20:10,53949,10580,2,8.86E+12,PK,5,25,125,125,0,14,70
08 01 2020,11:20:14,53949,10580,2,8.86E+12,PK,5,48,240,240,0,30,150
08 01 2020,11:20:20,53949,10580,2,8.86E+12,PK,1,95,95,95,0,69,69
08 01 2020,11:20:25,53949,10580,2,8.86E+12,PK,1,135,135,135,0,98,98
08 01 2020,11:33:38,53950,,,2.99E+12,PK,20,93,1860,1860,0,72.9789,1459.58
08 01 2020,11:34:26,53951,10512,4,2.99E+12,PK,20,93,1860,1860,0,72.9789,1459.58
08 01 2020,11:34:32,53951,10512,4,2.99E+12,PK,30,69,2070,2070,0,72.9339,2188.02
08 01 2020,11:35:35,53952,10618,2,2.99E+12,PK,50,93,4650,4650,0,72.9789,3648.95
08 01 2020,11:35:40,53952,10618,2,2.99E+12,PK,20,69,1380,1380,0,72.9339,1458.68
08 01 2020,11:36:50,53953,,,8.86E+12,PK,5,25,125,125,0,14.8801,74.4
08 01 2020,12:34:40,53954,10519,2,8.86E+12,PK,10,140,1400,1400,0,104,1040
08 01 2020,12:34:53,53954,10519,2,8.86E+12,PK,2,415,830,830,0,381,762
08 01 2020,12:35:01,53954,10519,2,8.86E+12,PK,5,135,675,675,0,98,490
08 01 2020,12:48:04,53955,10578,2,8.86E+12,PK,15.1,68,1026.75,1026.75,0,55,830.5
08 01 2020,13:04:02,53956,,,8.86E+12,PK,1,415,415,415,0,381,381
08 01 2020,13:22:21,53957,,,8.86E+12,PK,1,111,111,111,0,79.0571,79.06
08 01 2020,13:36:28,53958,,,8.86E+12,PK,1,125,116.82,125,8.18,116.6394,116.64
08 01 2020,13:36:42,53958,,,8.86E+12,PK,1,190,177.57,190,12.43,141.1213,141.12
08 01 2020,14:08:42,53959,,,8.86E+12,PK,2,126,235.51,252,16.49,96.2613,192.52
08 01 2020,14:08:46,53959,,,8.85E+12,PK,1,100,93.46,100,6.54,83.458,83.46
08 01 2020,14:09:17,53960,,,8.85E+12,PK,10,105,981.31,1050,68.69,83.4585,834.59
08 01 2020,14:09:34,53960,,,8.86E+12,PK,1,140,140,140,0,92,92
08 01 2020,15:00:06,53961,,,8.86E+12,PK,2,111,222,222,0,79.0571,158.11
08 01 2020,15:03:08,53962,,,8.86E+12,PK,5,83,415,415,0,65.5788,327.89
08 01 2020,15:03:56,53963,10603,4,2.99E+12,PK,50,93,4650,4650,0,72.9789,3648.95
08 01 2020,15:04:02,53963,10603,4,2.99E+12,PK,100,78,7800,7800,0,73.333,7333.3
08 01 2020,15:04:08,53963,10603,4,2.99E+12,PK,150,75,11250,11250,0,73.2151,10982.27
08 01 2020,15:04:13,53963,10603,4,2.99E+12,PK,100,69,6900,6900,0,72.9339,7293.39
08 01 2020,15:16:02,53964,,,8.86E+12,PK,1,155,155,155,0,109,109
08 01 2020,15:24:54,53965,10593,2,1.83E+12,PK,8.04,92,739.75,739.75,0,82.4462,662.87
08 01 2020,15:28:10,53966,,,8.86E+12,PK,100,15,1500,1500,0,12.0906,1209.06
08 01 2020,15:28:14,53966,,,8.86E+12,ก้อน,70,3.5,245,245,0,1.8191,127.34
08 01 2020,15:28:58,53966,,,8.86E+12,PK,18,68,1224,1224,0,61.3756,1104.76
08 01 2020,15:29:39,53966,,,8.86E+12,KG,30,54,1620,1620,0,45.081,1352.43
08 01 2020,15:30:06,53966,,,8.86E+12,PK,20,66,1320,1320,0,60.0299,1200.6
